,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
581,581,114708,129 COLUMBIA HEIGHTS,BROOKLYN,,43137,134136382,91916,36047.0,129 COLUMBIA HEIGHTS BROOKLYN NY 11201-1691,MIND TO MOVE INC,A62,41821.0,84958,NY,129 COLUMBIA HEIGHTS,Dance,11201-1691,11201.0,A62,40.6985081,-73.9961219,Mind to Move Inc.
582,582,114903,333 EAST 46TH STREET,NEW YORK,,22000,43790236,19350,36061.0,333 EAST 46TH STREET NEW YORK NY 10017-7401,OVERGROUND 888 LIMITED,A20,0.0,22000,NY,333 EAST 46TH STREET,Arts & Culture,10017-7401,10017.0,A20,40.75209315,-73.9689403525159,Overground 888 Limited
583,583,115074,2 HELENA RD,STATEN ISLAND,,18225,274509890,18700,36085.0,2 HELENA RD STATEN ISLAND NY 10304-1353,THEATER IN THE WOODS FILM CONSERVATORY INC,A6E,0.0,18225,NY,2 HELENA RD,Performing Arts Schools,10304-1353,10304.0,A6E,40.59601705,-74.1125868505786,Theater in the Woods Film Conservatory Inc.
584,584,115087,254 HICKS ST,BROOKLYN,,28072,112556169,44101,36047.0,254 HICKS ST BROOKLYN NY 11201-4028,GRACE & SPIRITUS CHORALE OF BROOKLYN,A6B,23041.0,51114,NY,254 HICKS ST,Singing & Choral Groups,11201-4028,11201.0,A6B,40.6939306,-73.9969901002046,Grace & Spiritus Chorale of Brooklyn
585,585,115237,39 W 32ND ST RM 1600B,NEW YORK,,48715,133460383,59117,36061.0,39 W 32ND ST NEW YORK NY 10001-3839,THE NATIONAL ASSOCIATION FOR KOREAN SCHOOLS NORTH EAST CHAPTER,A23,16700.0,65519,NY,39 W 32ND ST,Cultural & Ethnic Awareness,10001-3839,10001.0,A23,40.7480792,-73.9874259,the National Association for Korean Schools North East Chapter
586,586,115953,268 E BROADWAY SUITE A-1102,NEW YORK,,3786,205226886,3744,36061.0,268 E BROADWAY NEW YORK NY 10002-2686,LOWER EAST SIDE PERFORMING ARTS INC,A60,0.0,3786,NY,268 E BROADWAY,Performing Arts,10002-2686,10002.0,A60,40.7146657,-73.985387,Lower East Side Performing Arts Inc.
587,587,115963,9937 64TH RD,REGO PARK,,2048,371499907,1910,36081.0,9937 64TH RD REGO PARK NY 11374-2657,BUKHARIAN JEWISH THEATHER STUDIO INC,A6E,0.0,2048,NY,9937 64TH RD,Performing Arts Schools,11374-2657,11374.0,A6E,40.7236466,-73.86031949999999,Bukharian Jewish Theather Studio Inc.
588,588,116195,210 RIVERSIDE DR APT 8E,NEW YORK,,37000,134096976,30579,36061.0,210 RIVERSIDE DR NEW YORK NY 10025-6881,PREMIERA INC,A65,0.0,37003,NY,210 RIVERSIDE DR,Theater,10025-6881,10025.0,A65,40.7942307,-73.9761979,Premiera Inc.
589,589,116260,575 EAST NEW YORK AVENYUE ROOM 1C,BROOKLYN,,38200,113673898,38200,36047.0,575 EAST NEW YORK AVENYUE BROOKLYN NY 11225-0000,RUSSIAN ARTS THEATER & STUDIO INC,A6E,0.0,38200,NY,575 EAST NEW YORK AVENYUE,Performing Arts Schools,11225-0000,11225.0,A6E,,,Russian Arts Theater & Studio Inc.
590,590,116278,C/O EPSTEIN 215 EAST 79TH STREET,NEW YORK,,48831,133163521,85255,36061.0,C/O EPSTEIN 215 EAST 79TH STREET NEW YORK NY 10075-0000,PROFESSIONAL WOMENS PHOTOGRAPHERS,A40,22900.0,71938,NY,C/O EPSTEIN 215 EAST 79TH STREET,Visual Arts,10075-0000,10075.0,A40,,,Professional Womens Photographers
591,591,116583,415 W 55TH ST,NEW YORK,,4750,203981885,69512,36061.0,415 W 55TH ST NEW YORK NY 10019-4435,DOKOUDOVSKY NEW YORK CONSERVATORYOF DANCE INC,A6E,63630.0,68380,NY,415 W 55TH ST,Performing Arts Schools,10019-4435,10019.0,A6E,40.7671806,-73.9873854165218,Dokoudovsky New York Conservatoryof Dance Inc.
592,592,116749,230 W 105TH ST APT 4B,NEW YORK,,27700,900879741,5481,36061.0,230 W 105TH ST NEW YORK NY 10025-3924,HEREFORD ARTS INC,A68,0.0,27700,NY,230 W 105TH ST,Music,10025-3924,10025.0,A68,40.800214700000005,-73.9675401,Hereford Arts Inc.
593,593,116887,115 W 30TH STREET,NEW YORK,,0,133461302,40208,36061.0,115 W 30TH STREET NEW YORK NY 10001-4010,LRP RECORD PRODUCTION CORPORATION,A68,37327.0,37327,NY,115 W 30TH STREET,Music,10001-4010,10001.0,A68,40.747722700000004,-73.99041,Lrp Record Production Corporation
594,594,117229,12951 135TH ST,S OZONE PARK,,140,300593618,1314,36081.0,12951 135TH ST S OZONE PARK NY 11420-3543,MULTI-CULTURAL CREATIVE ARTS PROGRAM CENTER,A23,3626.0,3766,NY,12951 135TH ST,Cultural & Ethnic Awareness,11420-3543,11420.0,A23,40.667551200000005,-73.8033187,Multi-Cultural Creative Arts Program Center
595,595,117894,4745 PARSONS BLVD,FLUSHING,,87854,205277321,84208,36081.0,4745 PARSONS BLVD FLUSHING NY 11355-2328,SJ CHINESE CULTURE STUDIO INC,A23,0.0,87854,NY,4745 PARSONS BLVD,Cultural & Ethnic Awareness,11355-2328,11355.0,A23,,,Sj Chinese Culture Studio Inc.
596,596,118145,134 MARINERS LN,STATEN ISLAND,,0,10671893,95919,36085.0,134 MARINERS LN STATEN ISLAND NY 10303-2548,ALEXANDRIA & AKEAS PLAYHOUSE INC,A61,93189.0,93189,NY,134 MARINERS LN,Performing Arts Centers,10303-2548,10303.0,A61,40.63526975,-74.1528190539576,Alexandria & Akeas Playhouse Inc.
597,597,118342,20-12 20TH ST,ASTORIA,,100,113344610,78,36081.0,20-12 20TH ST ASTORIA NY 11105-3528,GREEK AMERICAN BROADCASTING INFO & CULTURAL ACTIVITIES CORPORATION,A23,0.0,100,NY,20-12 20TH ST,Cultural & Ethnic Awareness,11105-3528,11105.0,A23,40.784338500000004,-73.9136407,Greek American Broadcasting Info & Cultural Activities Corporation
598,598,118691,2514 BROADWAY,ASTORIA,,5,273196778,0,36081.0,2514 BROADWAY ASTORIA NY 11106-3414,SOCIETY OF EPIROTES ANAGENESIS,A23,0.0,5,NY,2514 BROADWAY,Cultural & Ethnic Awareness,11106-3414,11106.0,A23,40.767578,-73.935949,Society of Epirotes Anagenesis
599,599,118766,520 8TH AVE RM 315,NEW YORK,,65372,132932524,128904,36061.0,520 8TH AVE NEW YORK NY 10018-8651,ALLIANCE FOR THE DEVELOPMENT OF THEATRE ARTISTS INC,A65,64325.0,125007,NY,520 8TH AVE,Theater,10018-8651,10018.0,A65,40.753643,-73.99216690000002,Alliance for the Development of Theatre Artists Inc.
600,600,118822,111 W 17TH ST FL 3,NEW YORK,,0,132904738,18286,36061.0,111 W 17TH ST NEW YORK NY 10011-5468,WESTBETH THEATRE CENTER INC,A65,0.0,0,NY,111 W 17TH ST,Theater,10011-5468,10011.0,A65,40.7396323,-73.99606800000001,Westbeth Theatre Center Inc.
601,601,118893,231 W 29TH ST RM 305,NEW YORK,,9550,133651259,51454,36061.0,231 W 29TH ST NEW YORK NY 10001-5551,PAINTING GROUP INC,A40,44341.0,53891,NY,231 W 29TH ST,Visual Arts,10001-5551,10001.0,A40,40.7486064,-73.9944381,Painting Group Inc.
602,602,118949,PO BOX 24742,BROOKLYN,,35444,454815944,109709,36047.0,,THEATRE OF THE OPPRESSED NYC,A65,51246.0,86690,NY,,Theater,11202-4742,11202.0,A65,,,Theatre of the Oppressed NYC
603,603,119021,458 WEST 57TH STREET,NEW YORK,,3512,562474819,6126,36061.0,458 WEST 57TH STREET NEW YORK NY 10019-3020,HELLS KITCHEN CULTURAL CENTER INC,A20,0.0,4218,NY,458 WEST 57TH STREET,Arts & Culture,10019-3020,10019.0,A20,40.768778499999996,-73.9884213761597,Hells Kitchen Cultural Center Inc.
604,604,119127,2334 24TH ST,ASTORIA,,183,10937547,639,36081.0,2334 24TH ST ASTORIA NY 11105-3415,NOSEDIVE PRODUCTIONS INC,A65,0.0,183,NY,2334 24TH ST,Theater,11105-3415,11105.0,A65,40.757338,-73.93551690000001,Nosedive Productions Inc.
605,605,119462,PO BOX 6165,ASTORIA,,7900,113220077,14260,36081.0,,DR WANG KANG-LUS MEMORIAL FOUNDATION INC,A60,0.0,8139,NY,,Performing Arts,11106-0165,11106.0,A60,,,Dr Wang Kang-Lus Memorial Foundation Inc.
606,606,119478,385 5TH AVE RM 509,NEW YORK,,12318,133110260,35149,36061.0,385 5TH AVE NEW YORK NY 10016-3346,ART DECO SOCIETY OF NEW YORK INC,A03,38504.0,50822,NY,385 5TH AVE,Professional Societies & Associations,10016-3346,10016.0,A03,40.74954279999999,-73.9835108,Art Deco Society of New York Inc.
607,607,119784,62 W 62ND ST APT 5A,NEW YORK,,6000,134148666,8000,36061.0,62 W 62ND ST NEW YORK NY 10023-7007,ALLEGRO MUSIC FOUNDATION LTD,A68,0.0,6000,NY,62 W 62ND ST,Music,10023-7007,10023.0,A68,40.7706427,-73.98258009999999,Allegro Music Foundation Ltd
608,608,120108,137 QUENTIN RD,BROOKLYN,,0,264435254,31351,36047.0,137 QUENTIN RD BROOKLYN NY 11223-1201,CEKPET,A23,30075.0,30075,NY,137 QUENTIN RD,Cultural & Ethnic Awareness,11223-1201,11223.0,A23,40.60574422222221,-73.9817296666667,Cekpet
609,609,120504,50 PARK TER W APT 5D,NEW YORK,,8864,113342461,9529,36061.0,50 PARK TER W NEW YORK NY 10034-1576,ETHOS PERCUSSION GROUP INC,A68,0.0,8867,NY,50 PARK TER W,Music,10034-1576,10034.0,A68,40.87063,-73.9179364930915,Ethos Percussion Group Inc.
610,610,120647,330 WEST 145TH ST,NEW YORK,,47222,134027804,47997,36061.0,330 WEST 145TH ST NEW YORK NY 10039-3093,MANHATTAN BRASS QUINTET INC,A68,0.0,47222,NY,330 WEST 145TH ST,Music,10039-3093,10039.0,A68,40.8232399,-73.94361835,Manhattan Brass Quintet Inc.
611,611,121180,178 PRINCE ST,NEW YORK,,0,132765717,149233,36061.0,178 PRINCE ST NEW YORK NY 10012-2974,WARD-NASSE GALLERY INC,A60,144656.0,144676,NY,178 PRINCE ST,Performing Arts,10012-2974,10012.0,A60,40.72614335,-74.0020533453525,Ward-Nasse Gallery Inc.
612,612,121357,C/O 71 NASSAU ST,NEW YORK,,89071,352345641,92509,36061.0,C/O 71 NASSAU ST NEW YORK NY 10038-0000,MORE ART INC,A40,5795.0,94947,NY,C/O 71 NASSAU ST,Visual Arts,10038-0000,10038.0,A40,,,More Art Inc.
613,613,121582,250 W 50TH ST APT 23K,NEW YORK,,2000,133529111,32255,36061.0,250 W 50TH ST NEW YORK NY 10019-6725,SWEDISH WOMENS EDUCATIONAL ASSOCIATION,A23,34402.0,36568,NY,250 W 50TH ST,Cultural & Ethnic Awareness,10019-6725,10019.0,A23,40.7618852,-73.9854132,Swedish Womens Educational Association
614,614,121683,1486 5TH AVENUE,NEW YORK,,106611,133548252,109055,36061.0,1486 5TH AVENUE NEW YORK NY 10035-2703,OPUS DANCE THEATRE & COMMUNITY SERVICE,A62,0.0,106611,NY,1486 5TH AVENUE,Dance,10035-2703,10035.0,A62,40.763659000000004,-73.973465,Opus Dance Theatre & Community Service
615,615,121907,PO BOX 740598,REGO PARK,,0,202665358,1527,36081.0,,GRACE SPRING MUSIC MINISTRIES INC,A68,0.0,0,NY,,Music,11374-0598,11374.0,A68,,,Grace Spring Music Ministries Inc.
616,616,121926,5-09 48TH AVE,LONG ISLAND CITY,,103617,205746098,107396,36081.0,5-09 48TH AVE LONG ISLAND CITY NY 11101-5604,ENOB INC,A25,0.0,103618,NY,5-09 48TH AVE,Arts Education,11101-5604,11101.0,A25,,,Enob Inc.
617,617,122102,21 1ST AVE APT 18,NEW YORK,,14253,134159375,176639,36061.0,21 1ST AVE NEW YORK NY 10003-9406,CURRAN EVENTS INC,A62,155865.0,170118,NY,21 1ST AVE,Dance,10003-9406,10003.0,A62,40.7237508,-73.9885993220101,Curran Events Inc.
618,618,122240,PO BOX 583,NEW YORK,,29869,133574230,66160,36061.0,,NEW YORK SCANDIA SYMPHONY INC,A69,32457.0,65436,NY,,Symphony Orchestras,10150-0583,10150.0,A69,,,New York Scandia Symphony Inc.
619,619,122750,170 AVENUE C,NEW YORK,,0,134022249,0,36061.0,170 AVENUE C NEW YORK NY 10009-4206,TAMAR ROGOFF PERFORMANCE PROJECTS INC,A62,0.0,0,NY,170 AVENUE C,Dance,10009-4206,10009.0,A62,40.726219799999996,-73.97699809999999,Tamar Rogoff Performance Projects Inc.
620,620,122861,PO BOX 36 20924,NEW YORK,,0,133901140,46580,36061.0,,NEW YORK FRIENDS OF IRELAND,A23,0.0,439,NY,,Cultural & Ethnic Awareness,10129-0000,10129.0,A23,,,New York Friends of Ireland
621,621,123380,26715 80TH AVE,GLEN OAKS,,450,113216669,1782,36081.0,26715 80TH AVE GLEN OAKS NY 11004-1540,INDIA LATIN CATHOLIC ASSOCIATION INC,A23,0.0,450,NY,26715 80TH AVE,Cultural & Ethnic Awareness,11004-1540,11004.0,A23,40.7431132,-73.71922729999999,India Latin Catholic Association Inc.
622,622,123393,8225 5TH AVE,BROOKLYN,,9099,30452163,14596,36047.0,8225 5TH AVE BROOKLYN NY 11209-4508,ORACLE THEATRE INC,A65,3586.0,12685,NY,8225 5TH AVE,Theater,11209-4508,11209.0,A65,40.6236276,-74.0248642,Oracle Theatre Inc.
623,623,123427,C/O BALL BAKER LEAKE 122 E 42ND,NEW YORK,,13640,133559366,14812,36061.0,C/O BALL BAKER LEAKE 122 E NEW YORK NY 10168-0000,DECORATIVE ARTS SOCIETY INC,A40,5935.0,20302,NY,C/O BALL BAKER LEAKE 122 E,Visual Arts,10168-0000,10168.0,A40,,,Decorative Arts Society Inc.
624,624,123635,250 W 57TH ST STE 1711,NEW YORK,,70490,274831801,196731,36061.0,250 W 57TH ST NEW YORK NY 10107-1702,BROOKLYN YOUTH MUSIC PROJECT INC,A68,128784.0,199274,NY,250 W 57TH ST,Music,10107-1702,10107.0,A68,40.766273999999996,-73.98221269999999,Brooklyn Youth Music Project Inc.
625,625,123674,736 BROADWAY,NEW YORK,,0,132677007,0,36061.0,736 BROADWAY NEW YORK NY 10003-9519,MARY ANTHONY DANCE THEATRE FOUNDATION INC,A62,0.0,0,NY,736 BROADWAY,Dance,10003-9519,10003.0,A62,40.72957025,-73.9928786642103,Mary Anthony Dance Theatre Foundation Inc.
626,626,123683,10159 98TH ST,OZONE PARK,,0,113407763,0,36081.0,10159 98TH ST OZONE PARK NY 11416-2528,BALLET LOS PAMPAS INC ARGENTINE TANGO AND FOLKLORE,A63,0.0,0,NY,10159 98TH ST,Ballet,11416-2528,11416.0,A63,40.678427,-73.84011600000001,Ballet Los Pampas Inc. Argentine Tango and Folklore
627,627,123774,PO BOX 722,NEW YORK,,67537,205556809,84857,36061.0,,UNSUNGMUSICALSCO INC,A65,16746.0,84283,NY,,Theater,10159-0722,10159.0,A65,,,Unsungmusicalsco Inc.
628,628,123882,235 ELIZABETH STREET,NEW YORK,,1544,133324991,38502,36061.0,235 ELIZABETH STREET NEW YORK NY 10012-3568,ANDREW JANNETTI & DANCERS,A65,0.0,43881,NY,235 ELIZABETH STREET,Theater,10012-3568,10012.0,A65,40.72309773684211,-73.99411342105259,Andrew Jannetti & Dancers
629,629,124123,294 CROWN AVE,STATEN ISLAND,,43803,133833390,31885,36085.0,294 CROWN AVE STATEN ISLAND NY 10312-2940,STATEN ISLAND SPORTS HALL OF FAME INC,A50,0.0,43840,NY,294 CROWN AVE,Museums,10312-2940,10312.0,A50,40.54719375,-74.188536882674,Staten Island Sports Hall of Fame Inc.
630,630,124239,600 MADISON AVE STE 14,NEW YORK,,0,203999018,0,36061.0,600 MADISON AVE NEW YORK NY 10022-1657,HPC INCORPORATED,A68,0.0,1646,NY,600 MADISON AVE,Music,10022-1657,10022.0,A68,40.76292415,-73.9724077057048,Hpc Incorporated
631,631,124297,1290 AVENUE OF THE AMERICAS,NEW YORK,,100,205551607,806,36061.0,1290 AVENUE OF THE AMERICAS NEW YORK NY 10104-0101,IRISH HUNGER MEMORIAL FOUNDATION,A23,0.0,100,NY,1290 AVENUE OF THE AMERICAS,Cultural & Ethnic Awareness,10104-0101,10104.0,A23,40.7604688,-73.97887349473692,Irish Hunger Memorial Foundation
632,632,124431,419 LAFAYETTE ST FL 2,NEW YORK,,80875,261589570,105179,36061.0,419 LAFAYETTE ST NEW YORK NY 10003-7033,ARTS FOR ALL INC,A20,0.0,81493,NY,419 LAFAYETTE ST,Arts & Culture,10003-7033,10003.0,A20,40.728614799999995,-73.9919936062797,Arts for All Inc.
633,633,124470,32 COURT STREET,BROOKLYN,,110808,110615740,69387,36047.0,32 COURT STREET BROOKLYN NY 11201-4421,SOUL TIGERS MARCHING BAND INC,A6C,0.0,110808,NY,32 COURT STREET,Bands & Ensembles,11201-4421,11201.0,A6C,40.692623700000006,-73.9908873,Soul Tigers Marching Band Inc.
634,634,124548,38 W 32ND ST STE 1112,NEW YORK,,11562,760725921,121348,36061.0,38 W 32ND ST NEW YORK NY 10001-3879,KOREAN CULTURE RESEARCH INC,A23,95075.0,106637,NY,38 W 32ND ST,Cultural & Ethnic Awareness,10001-3879,10001.0,A23,40.747786700000006,-73.98742309999999,Korean Culture Research Inc.
635,635,124549,520 EAST 76TH STREET,NEW YORK,,44075,134021291,44697,36061.0,520 EAST 76TH STREET NEW YORK NY 10021-3161,RUSSIAN-AMERICAN CULTURAL CENTER,A23,5244.0,49319,NY,520 EAST 76TH STREET,Cultural & Ethnic Awareness,10021-3161,10021.0,A23,40.768810200000004,-73.9508792523426,Russian-American Cultural Center
636,636,124602,799 BROADWAY,NEW YORK,,47198,208834354,41054,36061.0,799 BROADWAY NEW YORK NY 10003-6811,WORLD FOUNDATION FOR MUSIC ANDHEALING,A68,4993.0,52191,NY,799 BROADWAY,Music,10003-6811,10003.0,A68,40.7323069,-73.9914692,World Foundation for Music Andhealing
637,637,124734,4506 SKILLMAN AVE,SUNNYSIDE,,116697,113362054,45204,36081.0,4506 SKILLMAN AVE SUNNYSIDE NY 11104-2117,TURKISH ISLAMIC CULTURAL CENTER OF QUEENS INC,A23,0.0,116729,NY,4506 SKILLMAN AVE,Cultural & Ethnic Awareness,11104-2117,11104.0,A23,40.747060600000005,-73.9293177,Turkish Islamic Cultural Center of Queens Inc.
638,638,124778,87 LAFAYETTE ST,NEW YORK,,7255,900733536,13918,36061.0,87 LAFAYETTE ST NEW YORK NY 10013-4410,CINEMINGA INTERNATIONAL INC,A20,0.0,7255,NY,87 LAFAYETTE ST,Arts & Culture,10013-4410,10013.0,A20,40.7173727,-74.00127309999999,Cineminga International Inc.
639,639,124806,244 5TH AVENUE NO 2359,NEW YORK,,14150,451581105,14230,36061.0,244 5TH AVENUE NO NEW YORK NY 10001-7604,KLUP FOUNDATION,A40,0.0,14150,NY,244 5TH AVENUE NO,Visual Arts,10001-7604,10001.0,A40,,,Klup Foundation
640,640,124807,301 W 57TH ST APT 45A,NEW YORK,,48945,455494252,50807,36061.0,301 W 57TH ST NEW YORK NY 10019-3180,OPEN FUTURE INSTITUTE,A20,0.0,48945,NY,301 W 57TH ST,Arts & Culture,10019-3180,10019.0,A20,40.766988899999994,-73.98310790000001,Open Future Institute
641,641,124849,7 PETER COOPER ROAD,NEW YORK,,0,132867785,63325,36061.0,7 PETER COOPER ROAD NEW YORK NY 10010-6601,HIGHLIGHTS IN JAZZ,A68,58261.0,58265,NY,7 PETER COOPER ROAD,Music,10010-6601,10010.0,A68,40.734516,-73.9752711529511,Highlights in Jazz
642,642,124951,56 E 1ST ST,NEW YORK,,72075,202728398,71591,36061.0,56 E 1ST ST NEW YORK NY 10003-9345,LOCAL LEARNING THE NATIONAL NETWORK FOR FOLK ARTS IN EDUCATION,A25,5263.0,77338,NY,56 E 1ST ST,Arts Education,10003-9345,10003.0,A25,40.72389055,-73.9892884702984,Local Learning the National Network for Folk Arts in Education
643,643,124952,621 RUTLAND RD APT 4C,BROOKLYN,,25627,112676496,42920,36047.0,621 RUTLAND RD BROOKLYN NY 11203-1716,LA TROUPE MAKANDAL INC,A24,17472.0,43246,NY,621 RUTLAND RD,Folk Arts,11203-1716,11203.0,A24,40.6601506,-73.9400684,La Troupe Makandal Inc.
644,644,125570,246 W 38TH ST RM 4,NEW YORK,,75720,133913291,123646,36061.0,246 W 38TH ST NEW YORK NY 10018-9090,INTA INC,A60,54792.0,134090,NY,246 W 38TH ST,Performing Arts,10018-9090,10018.0,A60,40.7541085,-73.99041820000001,Inta Inc.
645,645,125597,47 5TH AVE,NEW YORK,,27805,20581476,44004,36061.0,47 5TH AVE NEW YORK NY 10003-4679,FINLAND CENTER FOUNDATION,A20,4669.0,34506,NY,47 5TH AVE,Arts & Culture,10003-4679,10003.0,A20,40.73425775,-73.99447754363521,Finland Center Foundation
646,646,125655,1000 RICHMOND TERRACE,STATEN ISLAND,,7237,133909562,20468,36085.0,1000 RICHMOND TERRACE STATEN ISLAND NY 10301-1114,COLUMCILLE CULTURAL CENTER INC,A20,0.0,18764,NY,1000 RICHMOND TERRACE,Arts & Culture,10301-1114,10301.0,A20,40.642931700000005,-74.0756367,Columcille Cultural Center Inc.
647,647,125873,332 BLEECKER ST,NEW YORK,,49640,263668104,86704,36061.0,332 BLEECKER ST NEW YORK NY 10014-2980,LESBIAN & GAY BIG APPLE CORPS INC,A6C,45093.0,94756,NY,332 BLEECKER ST,Bands & Ensembles,10014-2980,10014.0,A6C,40.7335524,-74.0045471,Lesbian & Gay Big Apple Corps Inc.
648,648,125989,300 EAST 39TH STREET,NEW YORK,,25174,133937106,12741,36061.0,300 EAST 39TH STREET NEW YORK NY 10016-2140,HARRY SMITH ARCHIVES INC,A50,0.0,25174,NY,300 EAST 39TH STREET,Museums,10016-2140,10016.0,A50,40.7476008,-73.9732419,Harry Smith Archives Inc.
649,649,126046,102 W 85TH ST APT 10H,NEW YORK,,28225,800865771,1402,36061.0,102 W 85TH ST NEW YORK NY 10024-4462,THE HORNS PROJECT INC,A68,0.0,28225,NY,102 W 85TH ST,Music,10024-4462,10024.0,A68,40.78577995,-73.9731398152505,the Horns Project Inc.
650,650,126141,292 HENRY ST,NEW YORK,,111760,510204489,58652,36061.0,292 HENRY ST NEW YORK NY 10002-4816,NATIONAL BLACK TOURING CIRCUIT INC,A65,33333.0,145093,NY,292 HENRY ST,Theater,10002-4816,10002.0,A65,40.71366805,-73.9830034236307,National Black Touring Circuit Inc.
651,651,126330,VAN BRUNT STATION BOX 150-597,BROOKLYN,,5000,10391592,51349,36047.0,VAN BRUNT STATION BOX 150-597 BROOKLYN NY 11231-0000,MAINE JAZZ CAMP,A68,45774.0,50914,NY,VAN BRUNT STATION BOX 150-597,Music,11231-0000,11231.0,A68,,,Maine Jazz Camp
652,652,126558,83 WYCKOFF AVE APT 1B,BROOKLYN,,32277,204557408,46215,36047.0,83 WYCKOFF AVE BROOKLYN NY 11237-2944,NORTE MAAR FOR COLLABORATIVEPROJECTS IN THE ARTS,A60,8909.0,46086,NY,83 WYCKOFF AVE,Performing Arts,11237-2944,11237.0,A60,40.69738805,-73.90683568189459,Norte Maar for Collaborativeprojects in the Arts
653,653,126572,4308 41ST ST APT 4A,SUNNYSIDE,,9567,770608611,9941,36081.0,4308 41ST ST SUNNYSIDE NY 11104-3321,LAMICRO THEATER INC,A65,2979.0,12547,NY,4308 41ST ST,Theater,11104-3321,11104.0,A65,40.738001000000004,-73.924472,Lamicro Theater Inc.
654,654,126661,4118 247TH ST,DOUGLASTON,,43357,113577251,53272,36081.0,4118 247TH ST DOUGLASTON NY 11363-1639,SWORD OF LIGHT PIPE BAND INC,A6C,0.0,65682,NY,4118 247TH ST,Bands & Ensembles,11363-1639,11363.0,A6C,40.768509,-73.74126700000001,Sword of Light Pipe Band Inc.
655,655,126901,30 ROCKEFELLER PLAZA 56TH FLOOR,NEW YORK,,21192,134133834,34992,36061.0,30 ROCKEFELLER PLAZA NEW YORK NY 10112-0015,HEARTHFIRE INC,A65,11905.0,38033,NY,30 ROCKEFELLER PLAZA,Theater,10112-0015,10112.0,A65,40.759123200000005,-73.9795559884319,Hearthfire Inc.
656,656,127019,812 BROADWAY,NEW YORK,,0,133692139,105868,36061.0,812 BROADWAY NEW YORK NY 10003-4848,LOOKING GLASS PRODUCTIONS OF NEW YORK INC,A62,121404.0,121404,NY,812 BROADWAY,Dance,10003-4848,10003.0,A62,40.732609100000005,-73.9908729,Looking Glass Productions of New York Inc.
657,657,127290,400 E 57TH ST APT 14B,NEW YORK,,40150,132928476,46625,36061.0,400 E 57TH ST NEW YORK NY 10022-3030,EMMATROUPE THEATRE LABORATORY,A65,0.0,40150,NY,400 E 57TH ST,Theater,10022-3030,10022.0,A65,40.7580573,-73.9627407,Emmatroupe Theatre Laboratory
658,658,127448,PO BOX 20334,BROOKLYN,,23416,112335811,38062,36047.0,,BROOKLYN HEIGHTS MUSIC SOCIETY INC,A68,8122.0,40543,NY,,Music,11202-0334,11202.0,A68,,,Brooklyn Heights Music Society Inc.
659,659,127658,165 E 35TH ST APT 7J,NEW YORK,,11900,133786051,44951,36061.0,165 E 35TH ST NEW YORK NY 10016-4136,SHOTGUN PRODUCTIONS INC,A65,0.0,12498,NY,165 E 35TH ST,Theater,10016-4136,10016.0,A65,40.746609,-73.9778907,Shotgun Productions Inc.
660,660,127702,46 RIVERSIDE DR APT 2N,NEW YORK,,6420,10621206,12658,36061.0,46 RIVERSIDE DR NEW YORK NY 10024-6893,MUSIC OF THE SPHERES SOCIETY INC,A68,3797.0,10217,NY,46 RIVERSIDE DR,Music,10024-6893,10024.0,A68,40.7835829,-73.9838833,Music of the Spheres Society Inc.
661,661,127799,311 W 43RD ST STE 409,NEW YORK,,86500,133077443,220998,36061.0,311 W 43RD ST NEW YORK NY 10036-6026,STARET THE DIRECTORS COMPANY INC,A65,103787.0,190562,NY,311 W 43RD ST,Theater,10036-6026,10036.0,A65,40.75842215,-73.99000495613359,Staret the Directors Company Inc.
662,662,127816,101 W 31 ST 6TH FLR,NEW YORK,,150630,260073627,211846,36061.0,101 W 31 ST NEW YORK NY 10001-3507,CREATIVE ARTS TEAM INC,A25,17680.0,168310,NY,101 W 31 ST,Arts Education,10001-3507,10001.0,A25,,,Creative Arts Team Inc.
663,663,127942,415 OCEAN PARKWAY,BROOKLYN,,15400,203369800,14362,36047.0,415 OCEAN PARKWAY BROOKLYN NY 11218-4748,RABBIT HOLE ENSEMBLE INC,A6C,2623.0,18712,NY,415 OCEAN PARKWAY,Bands & Ensembles,11218-4748,11218.0,A6C,40.63886395,-73.97248295700041,Rabbit Hole Ensemble Inc.
664,664,128146,250 W 54TH ST STE 807,NEW YORK,,48470,237343121,114861,36061.0,250 W 54TH ST NEW YORK NY 10019-5515,CITY GRAND OPERA SOCIETY INC,A6A,13946.0,62416,NY,250 W 54TH ST,Opera,10019-5515,10019.0,A6A,40.764331899999995,-73.9834308,City Grand Opera Society Inc.
665,665,128572,3 W 65TH ST,NEW YORK,,11355,10974983,4954,36061.0,3 W 65TH ST NEW YORK NY 10023-6601,MUSIC KITCHEN - FOOD FOR THE SOUL INC,A68,0.0,11355,NY,3 W 65TH ST,Music,10023-6601,10023.0,A68,40.7720686,-73.979409702722,Music Kitchen - Food for the Soul Inc.
