,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG,TITLE_NAME
357,357,28164,27110 GRAND CENTRAL PKWY APT 26V,FLORAL PARK,0,33760,113526167,38645,36081.0,27110 GRAND CENTRAL PKWY FLORAL PARK NY 11005-1226,SPIRIT IMPROV LTD,A6E,0.0,33760,NY,27110 GRAND CENTRAL PKWY,Performing Arts Schools,11005-1226,11005.0,A6E,,,Spirit Improv Ltd
358,358,28166,80 HANSON PLACE 1ST FLR,BKLYN,100307,339752,113526774,344760,36047.0,80 HANSON PLACE BKLYN NY 11217-1506,MUSEUM OF CONTEMPORARY AFRICAN DIASPORIAN ARTS,A51,29758.0,382252,NY,80 HANSON PLACE,Art Museums,11217-1506,11217.0,A51,,,Museum of Contemporary African Diasporian Arts
359,359,28187,123 7TH AVE,BROOKLYN,4853,33300,113531794,66766,36047.0,123 7TH AVE BROOKLYN NY 11215-1301,FLYING MACHINE THEATER INC,A65,25046.0,58357,NY,123 7TH AVE,Theater,11215-1301,11215.0,A65,40.67331435,-73.9759839,Flying Machine Theater Inc.
360,360,28191,4620 KISSENA BLVD,FLUSHING,0,0,113532857,46189,36081.0,4620 KISSENA BLVD FLUSHING NY 11355-3421,CBA CULTURE AND ARTS CENTER INC,A20,44077.0,44077,NY,4620 KISSENA BLVD,Arts & Culture,11355-3421,11355.0,A20,,,Cba Culture and Arts Center Inc.
361,361,28202,5956 57TH DR,MASPETH,0,39798,113535891,55571,36081.0,5956 57TH DR MASPETH NY 11378-2702,MUSICA REGINAE PRODUCTIONS LTD,A68,6724.0,51597,NY,5956 57TH DR,Music,11378-2702,11378.0,A68,40.721884,-73.904441,Musica Reginae Productions Ltd
362,362,28206,201 32ND ST 3RD FLR,BROOKLYN,0,19984,113538097,57150,36047.0,201 32ND ST BROOKLYN NY 11232-1804,SYNAESTHETIC THEATRE,A65,48533.0,69774,NY,201 32ND ST,Theater,11232-1804,11232.0,A65,40.655683200000006,-74.00027985366201,Synaesthetic Theatre
363,363,28231,23 PULASKI ST STE 2,BROOKLYN,0,23400,113549224,5073,36047.0,23 PULASKI ST BROOKLYN NY 11206-6407,CENTRAL BROOKLYN JAZZ CONSORTIUM,A6C,32449.0,40994,NY,23 PULASKI ST,Bands & Ensembles,11206-6407,11206.0,A6C,40.69238485,-73.95073475,Central Brooklyn Jazz Consortium
364,364,28306,304 WINDSOR PL,BROOKLYN,93031,140646,113567233,147714,36047.0,304 WINDSOR PL BROOKLYN NY 11218-1259,THEATER GARDEN LTD,A65,6375.0,147021,NY,304 WINDSOR PL,Theater,11218-1259,11218.0,A65,40.6565176,-73.9745052411922,Theater Garden Ltd
365,365,28315,PO BOX 3216,ASTORIA,0,18120,113569761,6740,36081.0,,CROATIAN COMMUNITY OF ASTORIA INC,A23,6159.0,-11654,NY,,Cultural & Ethnic Awareness,11103-0216,11103.0,A23,,,Croatian Community of Astoria Inc.
366,366,28316,290 CONOVER ST,BROOKLYN,0,36792,113569896,137647,36047.0,290 CONOVER ST BROOKLYN NY 11231-1020,THE WATERFRONT MUSEUM,A50,84546.0,121338,NY,290 CONOVER ST,Museums,11231-1020,11231.0,A50,40.67572,-74.017157,the Waterfront Museum
367,367,28324,250 W 40TH ST,NEW YORK,0,13170,113571699,5805,36061.0,250 W 40TH ST NEW YORK NY 10018-1511,BACK HOUSE PRODUCTIONS,A61,0.0,15199,NY,250 W 40TH ST,Performing Arts Centers,10018-1511,10018.0,A61,40.75530225,-73.98982805,Back House Productions
368,368,28340,158-11 HARRY VAN ARSDALE JR AVE,FLUSHING,0,98265,113577251,67931,36081.0,158-11 HARRY VAN ARSDALE JR AVE FLUSHING NY 11365-3067,SWORD OF LIGHT PIPE BAND INC,A6C,0.0,98319,NY,158-11 HARRY VAN ARSDALE JR AVE,Bands & Ensembles,11365-3067,11365.0,A6C,,,Sword of Light Pipe Band Inc.
369,369,28356,4823 203RD ST,BAYSIDE,0,0,113579989,69181,36081.0,4823 203RD ST BAYSIDE NY 11364-1036,QUEENS ART EDUCATION CENTER INC,A25,78983.0,79385,NY,4823 203RD ST,Arts Education,11364-1036,11364.0,A25,40.749487,-73.775593,Queens Art Education Center Inc.
370,370,28370,2354 23RD ST,ASTORIA,0,51512,113582492,44381,36081.0,2354 23RD ST ASTORIA NY 11105-3410,WRECKIO ENSEMBLE THEATER CO,A65,5415.0,57820,NY,2354 23RD ST,Theater,11105-3410,11105.0,A65,40.757877799999996,-73.9361606,Wreckio Ensemble Theater Co.
371,371,28382,2843 41ST ST # 2,ASTORIA,0,18532,113585691,116369,36081.0,2843 41ST ST # ASTORIA NY 11103-3330,AMY MARSHALL DANCE COMPANY INC,A62,100552.0,122090,NY,2843 41ST ST #,Dance,11103-3330,11103.0,A62,,,Amy Marshall Dance Company Inc.
372,372,28384,520 8TH AVE RM 328,NEW YORK,160237,286892,113586346,474743,36061.0,520 8TH AVE NEW YORK NY 10018-8659,KEEN THEATER COMPANY INC,A65,159319.0,447674,NY,520 8TH AVE,Theater,10018-8659,10018.0,A65,40.753643,-73.99216690000002,Keen Theater Company Inc.
373,373,28388,246 WYCKOFF ST,BROOKLYN,0,0,113587513,78472,36047.0,246 WYCKOFF ST BROOKLYN NY 11217-2229,PROJECT IKAT INC,A65,75418.0,75418,NY,246 WYCKOFF ST,Theater,11217-2229,11217.0,A65,40.6836216,-73.9850554293877,Project Ikat Inc.
374,374,28395,70 LENOX RD APT H2,BROOKLYN,0,18871,113589363,28760,36047.0,70 LENOX RD BROOKLYN NY 11226-2349,THE QUEENS THEATRE COMPANY INC,A65,0.0,26545,NY,70 LENOX RD,Theater,11226-2349,11226.0,A65,40.65333005,-73.9571994381364,the Queens Theatre Company Inc.
375,375,28396,138 SOUTH OXFORD STSTE 2B,BROOKLYN,0,1000,113589624,75966,36047.0,138 SOUTH OXFORD STSTE BROOKLYN NY 11217-0000,TRILOK FUSION ARTS INC,A60,97638.0,98638,NY,138 SOUTH OXFORD STSTE,Performing Arts,11217-0000,11217.0,A60,40.687303,-73.973648,Trilok Fusion Arts Inc.
376,376,28403,36-21 PRINCE SST,FLUSHING,7614,0,113591749,96633,36081.0,36-21 PRINCE SST FLUSHING NY 11354-0000,CHINESE AMERICAN PARENT STUDENT COUNCIL OF NEW YORK CITY INC,A23,76847.0,77751,NY,36-21 PRINCE SST,Cultural & Ethnic Awareness,11354-0000,11354.0,A23,,,Chinese American Parent Student Council of New York City Inc.
377,377,28414,LORI VINCENT,BROOKLYN,9742,52146,113594162,67169,36047.0,LORI VINCENT BROOKLYN NY 11222-2269,BLACK MOON THEATRE COMPANY INC,A65,13059.0,65205,NY,LORI VINCENT,Theater,11222-2269,11222.0,A65,,,Black Moon Theatre Company Inc.
378,378,28419,118 N 11TH STREET FLOOR 3,BROOKLYN,30305,21064,113595320,131025,36047.0,118 N 11TH STREET BROOKLYN NY 11211-1914,TRISKELION ARTS-KICK-STANDANCE INC,A62,86699.0,117451,NY,118 N 11TH STREET,Dance,11211-1914,11211.0,A62,40.670523278481,-73.9927735063291,Triskelion Arts-Kick-Standance Inc.
379,379,28429,11 STERLING PL APT 5C,BROOKLYN,0,116865,113599821,120892,36047.0,11 STERLING PL BROOKLYN NY 11217-3271,SILVER-BROWN FOUNDATION INC,A6E,4982.0,121847,NY,11 STERLING PL,Performing Arts Schools,11217-3271,11217.0,A6E,40.679005,-73.9783157,Silver-Brown Foundation Inc.
380,380,28430,172 TERRACE PLACE STE 2,BROOKLYN,0,24461,113600098,385,36047.0,172 TERRACE PLACE BROOKLYN NY 11218-1213,ONE YEAR LEASE INC,A65,0.0,-7355,NY,172 TERRACE PLACE,Theater,11218-1213,11218.0,A65,40.655388099999996,-73.97577191366341,One Year Lease Inc.
381,381,28433,7418 DITMARS BLVD,JACKSON HEIGHTS,0,44309,113601100,40174,36081.0,7418 DITMARS BLVD JACKSON HEIGHTS NY 11370-1128,ETERNAL FLAME OF HOPE MINISTRIES INC,A20,0.0,44338,NY,7418 DITMARS BLVD,Arts & Culture,11370-1128,11370.0,A20,40.768884299999996,-73.8883852,Eternal Flame of Hope Ministries Inc.
382,382,28435,5937 WOODBINE ST,RIDGEWOOD,107973,11675,113601865,165756,36081.0,5937 WOODBINE ST RIDGEWOOD NY 11385-3236,REBECCA CENTER INC,A68,168352.0,188810,NY,5937 WOODBINE ST,Music,11385-3236,11385.0,A68,40.705483,-73.903772,Rebecca Center Inc.
383,383,28436,134 BROADWAY 30,BROOKLYN,0,43759,113602492,155024,36047.0,134 BROADWAY BROOKLYN NY 11211-6031,CENTRAL JEWISH COUNCIL INC,A23,0.0,43759,NY,134 BROADWAY,Cultural & Ethnic Awareness,11211-6031,11211.0,A23,40.71017929999999,-73.9640858,Central Jewish Council Inc.
384,384,28441,140 METROPOLITAN AVE,BROOKLYN,5200,40140,113603090,51531,36047.0,140 METROPOLITAN AVE BROOKLYN NY 11211-3921,SENS PRODUCTION INC,A60,29635.0,65395,NY,140 METROPOLITAN AVE,Performing Arts,11211-3921,11211.0,A60,40.7140665,-73.95321340000001,Sens Production Inc.
385,385,28451,7111 5TH AVE,BROOKLYN,31304,173816,113604756,184877,36047.0,7111 5TH AVE BROOKLYN NY 11209-1608,ARAB AMERICAN ASSOCIATION OF NY INC,A23,0.0,173849,NY,7111 5TH AVE,Cultural & Ethnic Awareness,11209-1608,11209.0,A23,40.63216085,-74.0212553416243,Arab American Association of NY Inc.
386,386,28461,163 MONTROSE AVE,BROOKLYN,0,30270,113613828,28700,36047.0,163 MONTROSE AVE BROOKLYN NY 11206-2133,DOMINICAN PARADE OF BROOKLYN INC,A23,0.0,1570,NY,163 MONTROSE AVE,Cultural & Ethnic Awareness,11206-2133,11206.0,A23,40.70759335,-73.94269423393621,Dominican Parade of Brooklyn Inc.
387,387,28496,353 VAN BRUNT ST,BROOKLYN,0,89869,113621398,140376,36047.0,353 VAN BRUNT ST BROOKLYN NY 11231-1245,KENTLER INTERNATIONAL DRAWING SPACE INC,A40,12400.0,102501,NY,353 VAN BRUNT ST,Visual Arts,11231-1245,11231.0,A40,40.6769407,-74.01299179914841,Kentler International Drawing Space Inc.
388,388,28497,146 W 29TH STREET,NEW YORK,77028,392936,113621605,346233,36061.0,146 W 29TH STREET NEW YORK NY 10001-5303,CIVILIANS INC,A60,125577.0,496986,NY,146 W 29TH STREET,Performing Arts,10001-5303,10001.0,A60,40.7474022,-73.99207750000001,Civilians Inc.
389,389,28541,209 ARGYLE RD,BROOKLYN,0,27335,113633985,69850,36047.0,209 ARGYLE RD BROOKLYN NY 11218-3401,ONE WORLD SYMPHONY,A69,63652.0,91002,NY,209 ARGYLE RD,Symphony Orchestras,11218-3401,11218.0,A69,40.64434605,-73.9666315258373,One World Symphony
390,390,28542,67 METROPOLITAN AVE 4TH FLR,BROOKLYN,0,25536,113634222,27977,36047.0,67 METROPOLITAN AVE BROOKLYN NY 11211-3932,WILLIAMSBURG ART NEXUS INC,A60,7117.0,32678,NY,67 METROPOLITAN AVE,Performing Arts,11211-3932,11211.0,A60,40.7140665,-73.95321340000001,Williamsburg Art Nexus Inc.
391,391,28574,PO BOX 771,NEW YORK,0,61043,113640336,98794,36061.0,,RESONANCE ENSEMBLE CORPORATION,A6C,20420.0,85682,NY,,Bands & Ensembles,10108-0771,10108.0,A6C,,,Resonance Ensemble Corporation
392,392,28688,PO BOX 749,NEW YORK,0,18566,113662328,27397,36061.0,,BLESSED UNREST THEATRE INC,A65,7093.0,30994,NY,,Theater,10163-0749,10163.0,A65,,,Blessed Unrest Theatre Inc.
393,393,29266,PO BOX 1858,LONG IS CITY,0,29790,113787175,44435,36081.0,,LONG ISLAND CITY CULTURAL ALLIANCE INC,A01,9667.0,39457,NY,,Alliances & Advocacy,11101-0858,11101.0,A01,,,Long Island City Cultural Alliance Inc.
394,394,29341,143 LINDEN BLVD,BROOKLYN,29098,0,113811283,87218,36047.0,143 LINDEN BLVD BROOKLYN NY 11226-3380,FULL OF ENERGY SCHOOL OF DANCE INC,A6E,87887.0,87887,NY,143 LINDEN BLVD,Performing Arts Schools,11226-3380,11226.0,A6E,40.65287785,-73.95354603760259,Full of Energy School of Dance Inc.
395,395,29416,126 SAINT FELIX ST,BROOKLYN,245219,227907,116000202,507125,36047.0,126 SAINT FELIX ST BROOKLYN NY 11217-1423,BROOKLYN MUSIC SCHOOL,A6E,283875.0,586740,NY,126 SAINT FELIX ST,Performing Arts Schools,11217-1423,11217.0,A6E,40.6860686,-73.97737445,Brooklyn Music School
396,396,29456,PO BOX 100163,BROOKLYN,387832,713978,116025023,1564763,36047.0,,COLLEGE COMMUNITY SERVICES INC,A60,740175.0,1501224,NY,,Performing Arts,11210-0163,11210.0,A60,,,College Community Services Inc.
397,397,29479,26 WILLOW PL,BROOKLYN,0,7627,116035649,96212,36047.0,26 WILLOW PL BROOKLYN NY 11201-4513,HEIGHTS PLAYERS INC,A65,63860.0,108114,NY,26 WILLOW PL,Theater,11201-4513,11201.0,A65,40.692981599999996,-73.9982387,Heights Players Inc.
398,398,29498,7232 66TH ST,GLENDALE,0,5160,116036981,38317,36081.0,7232 66TH ST GLENDALE NY 11385-6932,SWEET ADELINES INTERNATIONAL,A6B,16944.0,44928,NY,7232 66TH ST,Singing & Choral Groups,11385-6932,11385.0,A6B,40.701353999999995,-73.88793100000001,Sweet Adelines International
399,399,29676,80 73RD ST,BROOKLYN,0,22000,116264993,32798,36047.0,80 73RD ST BROOKLYN NY 11209-1950,RIDGE CHORALE INC,A6B,12883.0,34883,NY,80 73RD ST,Singing & Choral Groups,11209-1950,11209.0,A6B,40.6343336,-74.0344137477509,Ridge Chorale Inc.
400,400,29719,30 WEST 26TH ST,NEW YORK,645949,936536,130432981,1413736,36061.0,30 WEST 26TH ST NEW YORK NY 10010-2011,AMERICAN MUSIC CENTER INC,A68,120288.0,1267903,NY,30 WEST 26TH ST,Music,10010-2011,10010.0,A68,40.74427360000001,-73.99043259999999,American Music Center Inc.
401,401,29723,104 WEST 29TH ST,NEW YORK,0,301807,130448930,2269156,36061.0,104 WEST 29TH ST NEW YORK NY 10001-5310,ART DIRECTORS CLUB INC,A25,2254916.0,2599446,NY,104 WEST 29TH ST,Arts Education,10001-5310,10001.0,A25,40.7467094,-73.9908040102137,Art Directors Club Inc.
402,402,29726,321 E 73RD ST,NEW YORK,0,28316,130508050,96654,36061.0,321 E 73RD ST NEW YORK NY 10021-3705,BOHEMIAN BENEVOLENT AND LITERARY SOCIETY OF THE CITY OF NEW YORK,A23,64105.0,117895,NY,321 E 73RD ST,Cultural & Ethnic Awareness,10021-3705,10021.0,A23,40.76908985,-73.95644388707501,Bohemian Benevolent and Literary Society of the City of New York
403,403,29752,70 LINCOLN CENTER PLZ FRNT 5,NEW YORK,3777351,6070920,131275970,11729736,36061.0,70 LINCOLN CENTER PLZ FRNT NEW YORK NY 10023-6548,SCHOOL OF AMERICAN BALLET INC,A6E,3098493.0,13496457,NY,70 LINCOLN CENTER PLZ FRNT,Performing Arts Schools,10023-6548,10023.0,A6E,,,School of American Ballet Inc.
404,404,29763,520 8TH AVE RM 303,NEW YORK,93709,234272,131394732,256970,36061.0,520 8TH AVE NEW YORK NY 10018-8635,WORKING THEATRE CO INC,A65,33593.0,271920,NY,520 8TH AVE,Theater,10018-8635,10018.0,A65,40.753643,-73.99216690000002,Working Theatre Co. Inc.
405,405,29764,229 W 42ND ST 501,NEW YORK,56900,197543,131404934,236758,36061.0,229 W 42ND ST NEW YORK NY 10036-7205,NEW PROFESSIONAL THEATRE INC,A65,0.0,197543,NY,229 W 42ND ST,Theater,10036-7205,10036.0,A65,40.7567434,-73.9881858,New Professional Theatre Inc.
406,406,29768,64 FULTON ST RM 1101,NEW YORK,58000,16233,131502317,179501,36061.0,64 FULTON ST NEW YORK NY 10038-2748,LEAGUE FOR YIDDISH INC,A23,19114.0,72915,NY,64 FULTON ST,Cultural & Ethnic Awareness,10038-2748,10038.0,A23,40.708727200000006,-74.0052286,League for Yiddish Inc.
407,407,29770,208 E 30TH ST,NEW YORK,0,98952,131524778,157920,36061.0,208 E 30TH ST NEW YORK NY 10016-8202,POLISH INSTITUTE OF ARTS & SCIENCES IN AMERICA INC,A23,24685.0,175243,NY,208 E 30TH ST,Cultural & Ethnic Awareness,10016-8202,10016.0,A23,40.74279620000001,-73.97947725789959,Polish Institute of Arts & Sciences in America Inc.
408,408,29774,648 BROADWAY ROOM 803,NEW YORK,17100,2830,131550544,97019,36061.0,648 BROADWAY NEW YORK NY 10012-2301,AMERICAN COMPOSERS ALLIANCE,A68,71011.0,73841,NY,648 BROADWAY,Music,10012-2301,10012.0,A68,40.72661365,-73.9953734144676,American Composers Alliance
409,409,29778,72 SPRING ST FL 6,NEW YORK,2145211,403380,131566058,7709845,36061.0,72 SPRING ST NEW YORK NY 10012-4049,AMERICAN CRAFT COUNCIL,A40,5532063.0,11790665,NY,72 SPRING ST,Visual Arts,10012-4049,10012.0,A40,40.72246320000001,-73.99771940000001,American Craft Council
410,410,29790,115 E 57TH ST FL 11,NEW YORK,373549,847839,131606158,1592418,36061.0,115 E 57TH ST NEW YORK NY 10022-2120,COLLEGIATE CHORALE INC,A6B,429463.0,1679881,NY,115 E 57TH ST,Singing & Choral Groups,10022-2120,10022.0,A6B,40.761433600000004,-73.96992359999999,Collegiate Chorale Inc.
411,411,29837,144 E 39TH ST,NEW YORK,624717,261858,131623995,1537470,36061.0,144 E 39TH ST NEW YORK NY 10016-0914,ENGLISH SPEAKING UNION OF THE UNITED STATES,A23,574248.0,1526034,NY,144 E 39TH ST,Cultural & Ethnic Awareness,10016-0914,10016.0,A23,40.74902879999999,-73.97679494464009,English Speaking Union of the United States
412,412,29843,1 E 70TH ST,NEW YORK,10218961,9177806,131624012,23068543,36061.0,1 E 70TH ST NEW YORK NY 10021-4981,FRICK COLLECTION,A51,3126059.0,25830643,NY,1 E 70TH ST,Art Museums,10021-4981,10021.0,A51,40.77125355,-73.96709612136229,Frick Collection
413,413,29866,1000 5TH AVE,NEW YORK,114903425,149625889,131624086,353205514,36061.0,1000 5TH AVE NEW YORK NY 10028-0113,METROPOLITAN MUSEUM OF ART,A51,70069530.0,536996019,NY,1000 5TH AVE,Art Museums,10028-0113,10028.0,A51,40.77944365,-73.96336411385191,Metropolitan Museum of Art
414,414,29867,LINCOLN CENTER,NEW YORK,151686703,163957721,131624087,274438969,36061.0,LINCOLN CENTER NEW YORK NY 10023-0000,METROPOLITAN OPERA ASSOCIATION INC,A6A,114926645.0,309370888,NY,LINCOLN CENTER,Opera,10023-0000,10023.0,A6A,40.773540399999995,-73.9844356,Metropolitan Opera Association Inc.
415,415,29870,1220 5TH AVE,NEW YORK,5419226,14218487,131624098,10687189,36061.0,1220 5TH AVE NEW YORK NY 10029-5221,MUSEUM OF THE CITY OF NEW YORK,A54,2177772.0,16838372,NY,1220 5TH AVE,History Museums,10029-5221,10029.0,A54,40.792415000000005,-73.95226509999999,Museum of the City of New York
416,416,29871,22 E 60TH ST,NEW YORK,3917816,1978784,131624099,10363288,36061.0,22 E 60TH ST NEW YORK NY 10022-1011,FRENCH INSTITUTE-ALLIANCE FRANCAISE,A23,5925357.0,8668341,NY,22 E 60TH ST,Cultural & Ethnic Awareness,10022-1011,10022.0,A23,40.76382535,-73.9705606561746,French Institute-Alliance Francaise
417,417,29872,11 W 53RD ST,NEW YORK,52460695,97869779,131624100,203086252,36061.0,11 W 53RD ST NEW YORK NY 10019-5401,MUSEUM OF MODERN ART,A51,26943916.0,209036585,NY,11 W 53RD ST,Art Museums,10019-5401,10019.0,A51,40.761612400000004,-73.97749918210809,Museum of Modern Art
418,418,29933,1083 5TH AVE,NEW YORK,1107929,2198902,131628183,4472062,36061.0,1083 5TH AVE NEW YORK NY 10128-0114,NATIONAL ACADEMY OF DESIGN,A25,1383710.0,5017269,NY,1083 5TH AVE,Arts Education,10128-0114,10128.0,A25,40.783483399999994,-73.95829303686929,National Academy of Design
419,419,29941,PO BOX 1537,NEW YORK,0,51076,131632509,302869,36061.0,,BIBLIOGRAPHICAL SOCIETY OF AMERICA,A03,119015.0,382135,NY,,Professional Societies & Associations,10021-0043,10021.0,A03,,,Bibliographical Society of America
420,420,29952,340 E 54TH ST,NEW YORK,928524,149998,131635274,1422204,36061.0,340 E 54TH ST NEW YORK NY 10022-5017,NEIGHBORHOOD PLAYHOUSE INC,A6E,943782.0,1199576,NY,340 E 54TH ST,Performing Arts Schools,10022-5017,10022.0,A6E,40.7568898163265,-73.965758122449,Neighborhood Playhouse Inc.
421,421,29953,132 W 60TH ST,NEW YORK,3129816,1142327,131635277,6560670,36061.0,132 W 60TH ST NEW YORK NY 10023-7402,PROFESSIONAL CHILDRENS SCHOOL INC,A6E,5637265.0,7161996,NY,132 W 60TH ST,Performing Arts Schools,10023-7402,10023.0,A6E,40.77038485,-73.986071,Professional Childrens School Inc.
422,422,29969,30 W 22ND ST FL 6,NEW YORK,382980,151248,131655152,899816,36061.0,30 W 22ND ST NEW YORK NY 10010-5892,VAN ALEN INSTITUTE PROJECTS IN PUBLIC ARCHITECTURE,A40,17279.0,338660,NY,30 W 22ND ST,Visual Arts,10010-5892,10010.0,A40,40.831886100000006,-73.4145313909792,Van Alen Institute Projects in Public Architecture
423,423,29990,120 CLAREMONT AVE,NEW YORK,16681577,7306858,131656667,33450020,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,MANHATTAN SCHOOL OF MUSIC,A25,20096173.0,35625314,NY,120 CLAREMONT AVE,Arts Education,10027-4689,10027.0,A25,40.8124973,-73.96174090000001,Manhattan School of Music
424,424,30004,3 E 33RD ST STE 101,NEW YORK,60020,89085,131659632,115294,36061.0,3 E 33RD ST NEW YORK NY 10016-5002,REHABILITATION THROUGH PHOTOGRAPHY INC,A40,0.0,95950,NY,3 E 33RD ST,Visual Arts,10016-5002,10016.0,A40,40.7476265,-73.98444609999999,Rehabilitation Through Photography Inc.
425,425,30016,10 LINCOLN CENTER PLAZA,NEW YORK NY,34199086,34439989,131664054,69595733,36061.0,10 LINCOLN CENTER PLAZA NEW YORK NY NY 10023-6912,PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,A69,28564737.0,86682880,NY,10 LINCOLN CENTER PLAZA,Symphony Orchestras,10023-6912,10023.0,A69,,,Philharmonic-Symphony Society of New York Inc.
426,426,30020,4419 PURVES ST,LONG IS CITY,279072,458261,131669204,885752,36081.0,4419 PURVES ST LONG IS CITY NY 11101-2907,SCULPTURE CENTER INC,A40,48344.0,730812,NY,4419 PURVES ST,Visual Arts,11101-2907,11101.0,A40,40.7471486530612,-73.9411503877551,Sculpture Center Inc.
427,427,30032,333 E 47TH ST,NEW YORK,4925805,4467885,131675082,13674680,36061.0,333 E 47TH ST NEW YORK NY 10017-2313,JAPAN SOCIETY INC,A23,1645072.0,15239023,NY,333 E 47TH ST,Cultural & Ethnic Awareness,10017-2313,10017.0,A23,40.75255685,-73.968246061345,Japan Society Inc.
428,428,30038,25 E 21ST ST,NEW YORK,58622,69489,131677406,119480,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,CONGRESS FOR JEWISH CULTURE INC,A23,4688.0,76118,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,A23,40.739721200000005,-73.98875788517921,Congress for Jewish Culture Inc.
429,429,30194,25 E 21ST ST,NEW YORK,0,17863,131770269,23548,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,CENTRAL YIDDISH CULTURE ORG,A23,10528.0,28391,NY,25 E 21ST ST,Cultural & Ethnic Awareness,10010-6207,10010.0,A23,40.739721200000005,-73.98875788517921,Central Yiddish Culture Org
430,430,30199,244 E 52ND ST,NEW YORK,920490,369802,131775772,1436540,36061.0,244 E 52ND ST NEW YORK NY 10022-6201,TURTLE BAY MUSIC SCHOOL INC,A6E,916895.0,1495908,NY,244 E 52ND ST,Performing Arts Schools,10022-6201,10022.0,A6E,40.75616289999999,-73.96830325,Turtle Bay Music School Inc.
431,431,30214,945 MADISON AVE,NEW YORK,12872000,196700000,131789318,36297000,36061.0,945 MADISON AVE NEW YORK NY 10021-2764,WHITNEY MUSEUM OF AMERICAN ART,A51,3844000.0,206344000,NY,945 MADISON AVE,Art Museums,10021-2764,10021.0,A51,40.773478999999995,-73.9640108,Whitney Museum of American Art
432,432,30220,875 6TH AVENUE STE 2303,NEW YORK,32000,76925,131790739,232371,36061.0,875 6TH AVENUE NEW YORK NY 10001-3507,MUSICIANS FOUNDATION INC,A68,0.0,218159,NY,875 6TH AVENUE,Music,10001-3507,10001.0,A68,40.7481994,-73.9892038,Musicians Foundation Inc.
433,433,30234,70 LINCOLN CTR PLAZA,NEW YORK,4837337,474418,131813808,11905708,36061.0,70 LINCOLN CTR PLAZA NEW YORK NY 10023-6548,CITY CENTER OF MUSIC & DRAMA INC,A61,10641730.0,11158281,NY,70 LINCOLN CTR PLAZA,Performing Arts Centers,10023-6548,10023.0,A61,,,City Center of Music & Drama Inc.
434,434,30243,2 E 79TH ST,NEW YORK,20990,177062,131832391,352035,36061.0,2 E 79TH ST NEW YORK NY 10075-0106,UKRAINIAN INSTITUTE OF AMERICA INC,A23,57018.0,624840,NY,2 E 79TH ST,Cultural & Ethnic Awareness,10075-0106,10075.0,A23,40.776703600000005,-73.9635178272059,Ukrainian Institute of America Inc.
435,435,30247,316 E 63RD ST LOWER LEVEL,NEW YORK,170969,43377,131834089,397490,36061.0,316 E 63RD ST LOWER LEVEL NEW YORK NY 10065-7762,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,A62,234235.0,340340,NY,316 E 63RD ST LOWER LEVEL,Dance,10065-7762,10065.0,A62,,,Martha Graham School of Contemporary Dance Inc.
436,436,30259,24 E 95TH ST,NEW YORK,2079540,629840,131843420,3516593,36061.0,24 E 95TH ST NEW YORK NY 10128-0702,DILLER-QUAILE SCHOOL OF MUSIC INC,A6E,2975691.0,3896708,NY,24 E 95TH ST,Performing Arts Schools,10128-0702,10128.0,A6E,40.7865577,-73.9551931079596,Diller-Quaile School of Music Inc.
437,437,30260,215 W 57TH ST,NEW YORK,2014526,2325080,131844837,6620590,36061.0,215 W 57TH ST NEW YORK NY 10019-2104,ART STUDENTS LEAGUE OF NEW YORK,A25,3364611.0,4641669,NY,215 W 57TH ST,Arts Education,10019-2104,10019.0,A25,40.76623545,-73.98059611842521,Art Students League of New York
438,438,30262,425 LAFAYETTE ST,NEW YORK,8863302,14428142,131844852,20324989,36061.0,425 LAFAYETTE ST NEW YORK NY 10003-7021,NEW YORK SHAKESPEARE FESTIVAL,A65,5722566.0,21209180,NY,425 LAFAYETTE ST,Theater,10003-7021,10003.0,A65,40.72892905,-73.991804660937,New York Shakespeare Festival
439,439,30268,70 LINCOLN CENTER PLAZA,NEW YORK,35724071,123906141,131847137,169755615,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,LINCOLN CENTER FOR THE PERFORMING ARTS INC,A61,11313486.0,190635410,NY,70 LINCOLN CENTER PLAZA,Performing Arts Centers,10023-6548,10023.0,A61,,,Lincoln Center for the Performing Arts Inc.
440,440,30275,307 7TH AVE RM 1401,NEW YORK,112076,121492,131853763,222680,36061.0,307 7TH AVE NEW YORK NY 10001-6046,ELDER CRAFTSMEN INC,A40,5067.0,133814,NY,307 7TH AVE,Visual Arts,10001-6046,10001.0,A40,40.750224100000004,-73.9911843,Elder Craftsmen Inc.
