,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
485,92400,3081 RICHMOND RD,STATEN ISLAND,0.0,98156,133759761,449023,36085.0,3081 RICHMOND RD STATEN ISLAND NY 10306-1941,STATEN ISLAND BALLET THEATER INC,A63,322199.0,422205.0,NY,3081 RICHMOND RD,Ballet,10306-1941,10306.0,A63,40.57606535,-74.12418244851
486,92417,111 W 17TH ST FL 3,NEW YORK,0.0,0,132904738,138989,36061.0,111 W 17TH ST NEW YORK NY 10011-5468,WESTBETH THEATRE CENTER INC,A65,136323.0,136323.0,NY,111 W 17TH ST,Theater,10011-5468,10011.0,A65,40.7396323,-73.996068
487,92501,66 PINEHURST AVE,NEW YORK,0.0,133575,830492484,222443,36061.0,66 PINEHURST AVE NEW YORK NY 10033-4545,ROYAL FAMILY PRODUCTIONS INC,A65,108016.0,241591.0,NY,66 PINEHURST AVE,Theater,10033-4545,10033.0,A65,40.85052565,-73.9397929035158
488,92556,247 WEST 37TH STREET,NEW YORK,0.0,58500,272399066,72212,36061.0,247 WEST 37TH STREET NEW YORK NY 10018-5706,FAOU FOUNDATION,A20,15000.0,73512.0,NY,247 WEST 37TH STREET,Arts & Culture,10018-5706,10018.0,A20,40.7539106,-73.991226
489,92575,29 E 22ND STREET,NEW YORK,91893.0,29270,135311420,259324,36061.0,29 E 22ND STREET NEW YORK NY 10010-5303,THE PEN AND BRUSH INC,A20,8765.0,323841.0,NY,29 E 22ND STREET,Arts & Culture,10010-5303,10010.0,A20,40.74015925,-73.9878235720166
490,92897,555 8TH AVE NUMBER 1800,NEW YORK,147531.0,382758,133230452,588012,36061.0,555 8TH AVE NUMBER NEW YORK NY 10018-0000,PLAYWRIGHTS PREVIEW PRODUCTIONS LTD,A65,204205.0,727215.0,NY,555 8TH AVE NUMBER,Theater,10018-0000,10018.0,A65,,
491,93046,DBA LINCOLN CENTER THEATER,NEW YORK,13660806.0,20575892,133004747,41787432,36061.0,DBA LINCOLN CENTER THEATER NEW YORK NY 10023-6916,VIVIAN BEAUMONT THEATER INC,A65,33327925.0,59724538.0,NY,DBA LINCOLN CENTER THEATER,Theater,10023-6916,10023.0,A65,,
492,93188,35 WOOSTER ST GROUND FLOOR,NEW YORK,527056.0,5837569,132887872,1208823,36061.0,35 WOOSTER ST GROUND NEW YORK NY 10013-5300,DRAWING CENTER INC,A40,27410.0,5867328.0,NY,35 WOOSTER ST GROUND,Visual Arts,10013-5300,10013.0,A40,,
493,93381,91 ORCHARD ST,NEW YORK,3361177.0,4723012,133475390,7195971,36061.0,91 ORCHARD ST NEW YORK NY 10002-3132,LOWER EAST SIDE TENEMENT MUSEUM,A54,4095311.0,9107970.0,NY,91 ORCHARD ST,History Museums,10002-3132,10002.0,A54,40.7182865,-73.9902582
494,94152,41 PERRY ST APT 2A,NEW YORK,41000.0,52968,611524101,201217,36061.0,41 PERRY ST NEW YORK NY 10014-2713,MONICA BILL BARNES & COMPANY,A20,133031.0,186007.0,NY,41 PERRY ST,Arts & Culture,10014-2713,10014.0,A20,40.73579645,-74.0028335884571
495,94487,64 FULTON STREET,NEW YORK,62521.0,42512,131502317,154243,36061.0,64 FULTON STREET NEW YORK NY 10038-2748,LEAGUE FOR YIDDISH INC,A23,0.0,81867.0,NY,64 FULTON STREET,Cultural & Ethnic Awareness,10038-2748,10038.0,A23,40.7087272,-74.0052286
496,94617,547 WEST 27 STREET,NEW YORK,0.0,25537,134125647,98324,36061.0,547 WEST 27 STREET NEW YORK NY 10001-5511,PAINTING CENTER INC,A40,72060.0,97597.0,NY,547 WEST 27 STREET,Visual Arts,10001-5511,10001.0,A40,,
497,94776,630 9TH AVE STE 305,NEW YORK,1349339.0,351825,133422660,1952117,36061.0,630 9TH AVE NEW YORK NY 10036-4751,E N A C T INC,A65,1416157.0,1768726.0,NY,630 9TH AVE,Theater,10036-4751,10036.0,A65,40.7597501,-73.991404
498,94911,416 W 42ND ST,NEW YORK,4117209.0,2729734,132805131,9960237,36061.0,416 W 42ND ST NEW YORK NY 10036-6809,PLAYWRIGHTS HORIZONS INC,A65,5226365.0,8334536.0,NY,416 W 42ND ST,Theater,10036-6809,10036.0,A65,40.758608,-73.9936271
499,95644,80 HANSON PLACE SUITE 701,BROOKLYN,553971.0,1153700,133392963,1736047,36047.0,80 HANSON PLACE BROOKLYN NY 11217-2997,BANG ON A CAN INC,A68,719633.0,1875013.0,NY,80 HANSON PLACE,Music,11217-2997,11217.0,A68,40.68525215,-73.9744286233509
500,95783,260 W BROADWAY STE 4,NEW YORK,320731.0,371429,132678071,690627,36061.0,260 W BROADWAY NEW YORK NY 10013-2260,DOVA INC,A62,355342.0,727642.0,NY,260 W BROADWAY,Dance,10013-2260,10013.0,A62,40.7204466,-74.0055613
501,95797,22 E 60TH ST,NEW YORK,4348370.0,1849879,131624099,10754076,36061.0,22 E 60TH ST NEW YORK NY 10022-1011,FRENCH INSTITUTE-ALLIANCE FRANCAISE,A23,6358806.0,9351909.0,NY,22 E 60TH ST,Cultural & Ethnic Awareness,10022-1011,10022.0,A23,40.76382535,-73.9705606561746
502,95904,20 JAY ST STE 740,BROOKLYN,1565715.0,5663096,237129564,7329329,36047.0,20 JAY ST BROOKLYN NY 11201-8352,NEW YORK FOUNDATION FOR THE ARTS INC,A12,884109.0,6624611.0,NY,20 JAY ST,Fund Raising & Fund Distribution,11201-8352,11201.0,A12,40.7042619,-73.9866747
503,96006,212 W 83RD ST,NEW YORK,2280819.0,3906815,132761376,5807923,36061.0,212 W 83RD ST NEW YORK NY 10024-4901,CHILDRENS MUSEUM OF MANHATTAN GRWTH THROUGH ART & MUSEUM EXPRIENCE INC,A52,584464.0,5901757.0,NY,212 W 83RD ST,Children's Museums,10024-4901,10024.0,A52,40.7858779,-73.9772608827419
504,96385,210 11TH AVENUE,NEW YORK,18912.0,77925,132509176,85806,36061.0,210 11TH AVENUE NEW YORK NY 10001-1210,PHOENIX GALLERY INC,A40,0.0,84314.0,NY,210 11TH AVENUE,Visual Arts,10001-1210,10001.0,A40,40.7499809,-74.0059903
505,96825,108 E 15TH ST,NEW YORK,1086722.0,1203066,132981292,2436275,36061.0,108 E 15TH ST NEW YORK NY 10003-2102,VINEYARD THEATRE AND WORKSHOP CENTER INC,A65,834020.0,2166642.0,NY,108 E 15TH ST,Theater,10003-2102,10003.0,A65,40.7344812040816,-73.988089
506,96918,70 LINCOLN CENTER PLZ FRNT 5,NEW YORK,4288343.0,5452838,131275970,12657082,36061.0,70 LINCOLN CENTER PLZ FRNT NEW YORK NY 10023-6548,SCHOOL OF AMERICAN BALLET INC,A6E,4522680.0,11408820.0,NY,70 LINCOLN CENTER PLZ FRNT,Performing Arts Schools,10023-6548,10023.0,A6E,,
507,97149,C/O OPUS 3 470 PARK AVE SO NO 9TH,NEW YORK,0.0,543873,262848698,1315285,36061.0,C/O OPUS 3 470 PARK AVE SO NO NEW YORK NY 10016-0000,FESTIVAL OF NORTH AMERICAN ORCHESTRAS INC,A69,229890.0,774594.0,NY,C/O OPUS 3 470 PARK AVE SO NO,Symphony Orchestras,10016-0000,10016.0,A69,,
508,97169,11TH FLOOR,NEW YORK,1700144.0,2609111,237362572,4481317,36061.0,,ORPHEUS CHAMBER ORCHESTRA INC,A69,1471693.0,3860655.0,NY,,Symphony Orchestras,10027-0000,10027.0,A69,,
509,97199,129 W 67TH ST,NEW YORK,239404.0,213688,133648982,420987,36061.0,129 W 67TH ST NEW YORK NY 10023-0000,OPUS 118 HARLEM SCHOOL OF MUSIC,A68,160849.0,381949.0,NY,129 W 67TH ST,Music,10023-0000,10023.0,A68,40.7752346,-73.9829549
510,97240,11 W 53RD ST,NEW YORK,280473.0,1333192,136143744,1557977,36061.0,11 W 53RD ST NEW YORK NY 10019-5401,INTERNATIONAL COUNCIL OF THE MUSEUM OF MODERN ART,A51,106809.0,1636069.0,NY,11 W 53RD ST,Art Museums,10019-5401,10019.0,A51,40.7616124,-73.9774991821081
511,97454,801 SECOND AVE 7TH FLR,NEW YORK,0.0,1387598,274832249,5435,36061.0,801 SECOND AVE NEW YORK NY 10017-4706,MONTENEGRIN AMERICAN FOUNDATION FOR THE MONTENEGRO HOUSE LTD,A23,0.0,1392636.0,NY,801 SECOND AVE,Cultural & Ethnic Awareness,10017-4706,10017.0,A23,42.8020272,-73.9503835
512,98029,4334 40TH ST APT 1A,SUNNYSIDE,6334357.0,10795484,132974347,14883142,36081.0,4334 40TH ST SUNNYSIDE NY 11104-0000,NEW YORK CITY OPERA INC,A6A,2777854.0,14131042.0,NY,4334 40TH ST,Opera,11104-0000,11104.0,A6A,40.7418026,-73.9246619
513,98116,8000 UTOPIA PKWY,JAMAICA,0.0,39255,112565236,37899,36081.0,8000 UTOPIA PKWY JAMAICA NY 11439-9000,ARBA SICULA INC,A23,0.0,39255.0,NY,8000 UTOPIA PKWY,Cultural & Ethnic Awareness,11439-9000,11439.0,A23,,
514,98405,55 W END AVE,NEW YORK,319819.0,415045,133580813,1072331,36061.0,55 W END AVE NEW YORK NY 10023-7842,COMMUNITY WORKS,A20,513995.0,929103.0,NY,55 W END AVE,Arts & Culture,10023-7842,10023.0,A20,40.7733768,-73.9893937
515,98705,480 W 42ND ST,NEW YORK,3179612.0,59243168,133641560,11960811,36061.0,480 W 42ND ST NEW YORK NY 10036-6805,SIGNATURE THEATRE COMPANY,A65,2006461.0,61554134.0,NY,480 W 42ND ST,Theater,10036-6805,10036.0,A65,40.759351,-73.9950422727273
516,98740,130 W 56TH ST RM 713,NEW YORK,167451.0,438725,237236811,363755,36061.0,130 W 56TH ST NEW YORK NY 10019-3962,NEW ENGLAND DINOSAUR INC,A62,6720.0,460761.0,NY,130 W 56TH ST,Dance,10019-3962,10019.0,A62,40.7641977,-73.9792424
517,98941,535 W 22ND ST FL 4,NEW YORK,4010782.0,3518353,237397946,10625807,36061.0,535 W 22ND ST NEW YORK NY 10011-1119,DIA CENTER FOR THE ARTS INC,A20,1113802.0,9241576.0,NY,535 W 22ND ST,Arts & Culture,10011-1119,10011.0,A20,40.7473328989899,-74.0051681717172
518,99306,154 CHRISTOPHER ST STE 2B,NEW YORK,308076.0,320698,133390784,627416,36061.0,154 CHRISTOPHER ST NEW YORK NY 10014-2840,AMERICAN TAP DANCE FOUNDATION INC,A62,338528.0,666091.0,NY,154 CHRISTOPHER ST,Dance,10014-2840,10014.0,A62,40.73249,-74.0090766666667
519,99325,3601 35TH AVE,ASTORIA,3220788.0,6268691,112730714,8130184,36081.0,3601 35TH AVE ASTORIA NY 11106-1226,AMERICAN MUSEUM OF THE MOVING IMAGE,A50,1526066.0,8206033.0,NY,3601 35TH AVE,Museums,11106-1226,11106.0,A50,,
520,99436,15 CATHERINE ST APT 2,NEW YORK,100657.0,404738,133015932,435887,36061.0,15 CATHERINE ST NEW YORK NY 10038-1036,CHINESE STAFF AND WORKERS ASSOCIATION INC,A23,122217.0,638924.0,NY,15 CATHERINE ST,Cultural & Ethnic Awareness,10038-1036,10038.0,A23,40.7119161,-73.9969406
521,99580,321 E 73RD ST,NEW YORK,0.0,68140,130508050,209997,36061.0,321 E 73RD ST NEW YORK NY 10021-3705,BOHEMIAN BENEVOLENT AND LITERARY SOCIETY OF THE CITY OF NEW YORK,A23,21665.0,356212.0,NY,321 E 73RD ST,Cultural & Ethnic Awareness,10021-3705,10021.0,A23,40.76908985,-73.956443887075
522,100015,4342 194TH ST,FLUSHING,0.0,5510,264639329,5979,36081.0,4342 194TH ST FLUSHING NY 11358-3517,SHEPHERD CHOIR & OPERA INC,A6A,0.0,5510.0,NY,4342 194TH ST,Opera,11358-3517,11358.0,A6A,,
523,100131,1083 5TH AVE,NEW YORK,2364494.0,1778877,131628183,6152399,36061.0,1083 5TH AVE NEW YORK NY 10128-0114,NATIONAL ACADEMY OF DESIGN,A25,1301401.0,3877610.0,NY,1083 5TH AVE,Arts Education,10128-0114,10128.0,A25,40.7834834,-73.9582930368693
524,100687,PO BOX 205037,BROOKLYN,293844.0,349139,112799128,530868,36047.0,,YOUNG DANCERS IN REPERTORY INC,A62,53195.0,403275.0,NY,,Dance,11220-7037,11220.0,A62,,
525,101169,330 7TH AVE,NEW YORK,1309107.0,4328189,203520577,3780627,36061.0,330 7TH AVE NEW YORK NY 10001-5010,OPERA AMERICA INC,A6A,1038086.0,6162769.0,NY,330 7TH AVE,Opera,10001-5010,10001.0,A6A,40.7477095,-73.993239
526,101184,15 W 16TH ST,NEW YORK,2551155.0,4990016,133863344,7695128,36061.0,15 W 16TH ST NEW YORK NY 10011-6301,CENTER FOR JEWISH HISTORY INC,A23,1172478.0,6229519.0,NY,15 W 16TH ST,Cultural & Ethnic Awareness,10011-6301,10011.0,A23,40.73806315,-73.9938027225012
527,101203,38 GREENE ST FL 3,NEW YORK,319608.0,661367,132749632,1340553,36061.0,38 GREENE ST NEW YORK NY 10013-2505,ARTISTS SPACE INC,A40,40000.0,802645.0,NY,38 GREENE ST,Visual Arts,10013-2505,10013.0,A40,40.7216512,-74.001951
528,101209,151 W 26TH STREET,NEW YORK,2769622.0,441779,132583793,7743674,36061.0,151 W 26TH STREET NEW YORK NY 10001-6810,THEATREWORKS USA CORPORATION,A65,6652908.0,7353154.0,NY,151 W 26TH STREET,Theater,10001-6810,10001.0,A65,40.7454860408163,-73.9928136122449
529,101219,120 CLAREMONT AVE 115,NEW YORK,19120038.0,3851162,131656667,44262294,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,MANHATTAN SCHOOL OF MUSIC,A25,39974039.0,47083969.0,NY,120 CLAREMONT AVE,Arts Education,10027-4689,10027.0,A25,40.8124973,-73.9617409
530,101323,165 W 105TH ST,NEW YORK,0.0,16000,260123004,32509,36061.0,165 W 105TH ST NEW YORK NY 10025-4024,NEW YORK PIANO ACADEMY INC,A6E,29383.0,45383.0,NY,165 W 105TH ST,Performing Arts Schools,10025-4024,10025.0,A6E,40.7996733,-73.9657257
531,101547,173-15 HORCE HARDING EXPY,FRESH MEADOWS,0.0,408940,237346761,235914,36081.0,173-15 HORCE HARDING EXPY FRESH MEADOWS NY 11365-1531,GUJARATI SAMAJ OF NEW YORK INC,A23,78775.0,487977.0,NY,173-15 HORCE HARDING EXPY,Cultural & Ethnic Awareness,11365-1531,11365.0,A23,,
532,101732,3520 147TH ST STE 2D,FLUSHING,262635.0,408950,203987662,402120,36081.0,3520 147TH ST FLUSHING NY 11354-3725,KOREAN AMERICAN VOTERS COUNCIL INC,A23,0.0,409010.0,NY,3520 147TH ST,Cultural & Ethnic Awareness,11354-3725,11354.0,A23,,
533,101763,130 WEST 56TH STREET,NEW YORK,8613224.0,10971629,132867442,17618721,36061.0,130 WEST 56TH STREET NEW YORK NY 10019-3962,NEW YORK CITY CENTER INC,A61,8283958.0,19460627.0,NY,130 WEST 56TH STREET,Performing Arts Centers,10019-3962,10019.0,A61,40.7641977,-73.9792424
534,102075,PO BOX 1066,NEW YORK,0.0,62154,136162576,64513,36061.0,,WASHINGTON SQUARE ASSOCIATION MUSIC FUND,A68,0.0,62154.0,NY,,Music,10014-0706,10014.0,A68,,
535,102363,881 SEVENTH AVENUE,NEW YORK,24219506.0,74418688,131923626,66925637,36061.0,881 SEVENTH AVENUE NEW YORK NY 10019-3210,CARNEGIE HALL CORPORATION,A61,24392319.0,100385043.0,NY,881 SEVENTH AVENUE,Performing Arts Centers,10019-3210,10019.0,A61,42.7948248,-73.9554193
536,102464,972 5TH AVE,NEW YORK,215825.0,5641124,136165672,5456887,36061.0,972 5TH AVE NEW YORK NY 10075-0104,FRENCH AMERICAN CULTURAL EXCHANGE,A23,0.0,5650598.0,NY,972 5TH AVE,Cultural & Ethnic Awareness,10075-0104,10075.0,A23,40.77656215,-73.9636547949867
537,102527,323 W 108TH ST,NEW YORK,1108606.0,196606,132562192,1553300,36061.0,323 W 108TH ST NEW YORK NY 10025-2743,BLOOMINGDALE SCHOOL OF MUSIC INC,A6E,1070894.0,1370920.0,NY,323 W 108TH ST,Performing Arts Schools,10025-2743,10025.0,A6E,40.80340355,-73.96825273428
538,103179,79 E 4TH ST,NEW YORK,2126999.0,2854252,133131491,4518064,36061.0,79 E 4TH ST NEW YORK NY 10003-8904,NEW YORK THEATRE WORKSHOP INC,A65,2780939.0,5655294.0,NY,79 E 4TH ST,Theater,10003-8904,10003.0,A65,40.72667415,-73.9900048324096
539,103268,12610 111TH AVE,S OZONE PARK,0.0,104999,113462406,105040,36081.0,12610 111TH AVE S OZONE PARK NY 11420-1516,EAST INDIAN MUSIC ACADEMY INC,A6E,0.0,104999.0,NY,12610 111TH AVE,Performing Arts Schools,11420-1516,11420.0,A6E,,
540,103294,57 E 55TH ST,NEW YORK,0.0,709374,132906649,694474,36061.0,57 E 55TH ST NEW YORK NY 10022-3205,FRIARS NATIONAL ASSOCIATION FOUNDATION INC,A12,0.0,670007.0,NY,57 E 55TH ST,Fund Raising & Fund Distribution,10022-3205,10022.0,A12,40.7607932,-73.9725635
541,103659,644 W 185TH ST APT 6B,NEW YORK,0.0,32220,133229941,38832,36061.0,644 W 185TH ST NEW YORK NY 10033-3120,PANAMERICAN MUSICAL ART RESEARCH INC,A68,4545.0,36765.0,NY,644 W 185TH ST,Music,10033-3120,10033.0,A68,40.8522556,-73.9337520122426
542,103971,405 W 55TH ST,NEW YORK,15220102.0,14322871,132584273,34552103,36061.0,405 W 55TH ST NEW YORK NY 10019-4402,ALVIN AILEY DANCE FOUNDATION INC,A62,22819015.0,39092241.0,NY,405 W 55TH ST,Dance,10019-4402,10019.0,A62,40.7669759,-73.9864032
543,104149,104 5TH AVE FL 6,NEW YORK,130299.0,154104,141592639,364952,36061.0,104 5TH AVE NEW YORK NY 10011-6901,THE CENTER FOR PHOTOGRAPHY AT WOODSTOCK INC,A40,139860.0,350748.0,NY,104 5TH AVE,Visual Arts,10011-6901,10011.0,A40,40.67987035,-73.9783907
544,104587,1085 WASHINGTON AVE GROUND FLR,BRONX,1927208.0,2464146,133759661,3147864,36005.0,1085 WASHINGTON AVE GROUND BRONX NY 10456-6669,DREAMYARD PROJECT INC,A25,759392.0,3224351.0,NY,1085 WASHINGTON AVE GROUND,Arts Education,10456-6669,10456.0,A25,,
545,104593,341 W 38TH ST STE 801,NEW YORK,1137825.0,1022873,510173127,2317147,36061.0,341 W 38TH ST NEW YORK NY 10018-0000,TRISHA BROWN COMPANY INC,A62,1112206.0,2156465.0,NY,341 W 38TH ST,Dance,10018-0000,10018.0,A62,40.7556183,-73.9934497
546,104667,PO BOX 470972,BROOKLYN,0.0,31825,222983095,60776,36047.0,,MAIMOUNA KEITA SCHOOL OF AFRICAN DANCE INC,A6E,35292.0,67117.0,NY,,Performing Arts Schools,11247-0972,11247.0,A6E,,
547,104715,246 W 38TH ST RM 4,NEW YORK,98698.0,105095,133913291,452204,36061.0,246 W 38TH ST NEW YORK NY 10018-9090,INTA INC,A60,311767.0,423503.0,NY,246 W 38TH ST,Performing Arts,10018-9090,10018.0,A60,40.7541085,-73.9904182
548,105134,178 BENNETT AVENUE 3RD FLOOR,NEW YORK,197287.0,377291,261997496,426195,36061.0,178 BENNETT AVENUE NEW YORK NY 10040-3830,NORTHERN MANHATTAN ARTS ALLIANCE,A01,419.0,377765.0,NY,178 BENNETT AVENUE,Alliances & Advocacy,10040-3830,10040.0,A01,40.8560271,-73.9343838468616
549,105967,NYC BLDG FLUSHING MEADOW PARK,FLUSHING,1813984.0,10887943,112278998,4143953,36081.0,NYC BLDG FLUSHING MEADOW PARK FLUSHING NY 11368-0000,QUEENS MUSEUM OF ART NEW YORK CITY BUILDING,A51,190770.0,11094270.0,NY,NYC BLDG FLUSHING MEADOW PARK,Art Museums,11368-0000,11368.0,A51,,
550,106048,20 LINCOLN CENTER,NEW YORK,31779393.0,21368115,132947386,66244814,36061.0,20 LINCOLN CENTER NEW YORK NY 10023-6913,NEW YORK CITY BALLET INC,A63,32717113.0,66520828.0,NY,20 LINCOLN CENTER,Ballet,10023-6913,10023.0,A63,,
551,106249,160 WEST 95TH STREET 7A NO 7A,NEW YORK,0.0,240025,820584665,262537,36061.0,160 WEST 95TH STREET 7A NO NEW YORK NY 10025-0000,PLAY FOR YOUR CAUSE,A65,0.0,240025.0,NY,160 WEST 95TH STREET 7A NO,Theater,10025-0000,10025.0,A65,,
552,106278,315 WEST 36TH ST,NEW YORK,316093.0,381058,222814886,892788,36061.0,315 WEST 36TH ST NEW YORK NY 10018-6404,DIEU DONNE PAPER MILL INC,A40,273847.0,655558.0,NY,315 WEST 36TH ST,Visual Arts,10018-6404,10018.0,A40,40.7540065,-73.9935249
553,106397,134 W 26TH ST RM 780,NEW YORK,1415623.0,11315013,208220333,3309510,36061.0,134 W 26TH ST NEW YORK NY 10001-6803,INSTITUTE OF PLAY INC,A65,101211.0,11426699.0,NY,134 W 26TH ST,Theater,10001-6803,10001.0,A65,40.7451653877551,-73.9925018163265
554,106649,225 W 99TH ST,NEW YORK,255932.0,337674,133168350,493058,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,RIVERSIDE SYMPHONY INC,A69,44914.0,425021.0,NY,225 W 99TH ST,Symphony Orchestras,10025-5014,10025.0,A69,40.79633975,-73.9691027861566
555,106760,C/O Y ATALLAH 77 83RD STREET,BROOKLYN,0.0,0,273130182,840,36047.0,C/O Y ATALLAH 77 83RD STREET BROOKLYN NY 11209-0000,AMERICAN SYRIAN MULTICULTURAL ASSOCIATION INC,A23,0.0,0.0,NY,C/O Y ATALLAH 77 83RD STREET,Cultural & Ethnic Awareness,11209-0000,11209.0,A23,,
556,106833,520 8TH AVENUE,NEW YORK,86715.0,131769,134046782,461875,36061.0,520 8TH AVENUE NEW YORK NY 10018-6507,CLASSICAL THEATRE OF HARLEM INC,A65,137878.0,269647.0,NY,520 8TH AVENUE,Theater,10018-6507,10018.0,A65,40.753643,-73.9921669
557,106839,1220 5TH AVE,NEW YORK,5413090.0,9097458,131624098,13421294,36061.0,1220 5TH AVE NEW YORK NY 10029-5221,MUSEUM OF THE CITY OF NEW YORK,A54,1687835.0,11534546.0,NY,1220 5TH AVE,History Museums,10029-5221,10029.0,A54,40.792415,-73.9522651
558,107046,675 3RD AVENUE,NEW YORK,192810.0,858040,237051690,527208,36061.0,675 3RD AVENUE NEW YORK NY 10017-5704,SONGWRITERS HALL OF FAME INC,A50,222.0,322148.0,NY,675 3RD AVENUE,Museums,10017-5704,10017.0,A50,40.7509542,-73.9740451
559,107122,1160 5TH AVE APT 201,NEW YORK,82934.0,42602,134009314,287771,36061.0,1160 5TH AVE NEW YORK NY 10029-6933,EUROPEAN AMERICAN MUSICAL ALLIANCE INC,A68,229542.0,286520.0,NY,1160 5TH AVE,Music,10029-6933,10029.0,A68,40.7887543,-73.9549278
560,107505,340 RIVERSIDE DR APT 1A,NEW YORK,16864.0,128180,260142449,244520,36061.0,340 RIVERSIDE DR NEW YORK NY 10025-3431,GOTHAM EARLY MUSIC SCENE,A68,149942.0,302609.0,NY,340 RIVERSIDE DR,Music,10025-3431,10025.0,A68,40.8022993,-73.9697293
561,107770,1 E 70TH ST,NEW YORK,10978592.0,8021296,131624012,27395694,36061.0,1 E 70TH ST NEW YORK NY 10021-4981,FRICK COLLECTION,A51,4468316.0,24796630.0,NY,1 E 70TH ST,Art Museums,10021-4981,10021.0,A51,40.77125355,-73.9670961213623
562,107784,263 W 86TH ST,NEW YORK,116509.0,122945,510186032,265342,36061.0,263 W 86TH ST NEW YORK NY 10024-3103,WESTERN WIND VOCAL ENSEMBLE INC,A6C,155530.0,288692.0,NY,263 W 86TH ST,Bands & Ensembles,10024-3103,10024.0,A6C,40.7889381,-73.9772909659742
563,107798,311 W 43RD ST 8TH FLOOR,NEW YORK,8760802.0,7273705,237086643,22717760,36061.0,311 W 43RD ST NEW YORK NY 10036-6413,MANHATTAN THEATRE CLUB INC,A65,14813599.0,22458745.0,NY,311 W 43RD ST,Theater,10036-6413,10036.0,A65,40.75842215,-73.9900049561336
564,107857,235 BOWERY,NEW YORK,4571219.0,7584716,132986881,12811406,36061.0,235 BOWERY NEW YORK NY 10002-1218,NEW MUSEUM OF CONTEMPORARY ART,A51,3042961.0,10663333.0,NY,235 BOWERY,Art Museums,10002-1218,10002.0,A51,40.7223414,-73.9928315496346
565,107985,11 W 53RD ST,NEW YORK,59124195.0,99837516,131624100,220006473,36061.0,11 W 53RD ST NEW YORK NY 10019-5401,MUSEUM OF MODERN ART,A51,34934150.0,237817359.0,NY,11 W 53RD ST,Art Museums,10019-5401,10019.0,A51,40.7616124,-73.9774991821081
566,108588,70 LINCOLN CENTER PLAZA,NEW YORK,47711078.0,67862543,131847137,154282450,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,LINCOLN CENTER FOR THE PERFORMING ARTS INC,A61,73217630.0,150153231.0,NY,70 LINCOLN CENTER PLAZA,Performing Arts Centers,10023-6548,10023.0,A61,,
567,109120,103 E 125TH ST RM 602,NEW YORK,221759.0,810938,133054001,673156,36061.0,103 E 125TH ST NEW YORK NY 10035-1636,VISUAL ARTS RESEARCH & RESOURCE CTR RELATING TO THE CARIBBEAN INC,A23,22815.0,2955440.0,NY,103 E 125TH ST,Cultural & Ethnic Awareness,10035-1636,10035.0,A23,40.8050359,-73.9385817
568,109456,410 W 42ND ST,NEW YORK,170000.0,1019478,43754026,1821049,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,GOTHAM CHAMBER OPERA INC,A6A,544400.0,1564778.0,NY,410 W 42ND ST,Opera,10036-6809,10036.0,A6A,40.7585537,-73.9933987
569,109660,466 W 152ND ST,NEW YORK,1938405.0,2533964,132642091,4409407,36061.0,466 W 152ND ST NEW YORK NY 10031-1814,DANCE THEATRE OF HARLEM INC,A63,1347273.0,3764183.0,NY,466 W 152ND ST,Ballet,10031-1814,10031.0,A63,40.8291057,-73.9437455067326
570,109723,CENTRAL PARK WEST AT 79TH ST,NEW YORK,71127783.0,127793960,136162659,188087953,36061.0,CENTRAL PARK WEST AT 79TH ST NEW YORK NY 10024-0000,AMERICAN MUSEUM OF NATURAL HISTORY,A56,29661149.0,175626383.0,NY,CENTRAL PARK WEST AT 79TH ST,Natural History & Natural Science Museums,10024-0000,10024.0,A56,,
571,109762,135 ST AND CONVENT AVE,NEW YORK,1321825.0,1869809,133166308,3048775,36061.0,135 ST AND CONVENT AVE NEW YORK NY 10031-0000,AARON DAVIS HALL INC,A61,375700.0,2308242.0,NY,135 ST AND CONVENT AVE,Performing Arts Centers,10031-0000,10031.0,A61,,
572,109807,100 W 23RD ST FL 5,NEW YORK,237562.0,1339791,201286572,2482683,36061.0,100 W 23RD ST NEW YORK NY 10011-0028,PERFORMA INC,A51,1009566.0,2411459.0,NY,100 W 23RD ST,Art Museums,10011-0028,10011.0,A51,40.74285525,-73.9931708070278
573,110034,56 BEAVER ST APT 205,NEW YORK,105220.0,247704,20720786,305178,36061.0,56 BEAVER ST NEW YORK NY 10004-2403,CREATIVE MINDS NYC INC,A65,23538.0,272033.0,NY,56 BEAVER ST,Theater,10004-2403,10004.0,A65,40.7050005,-74.0102731
574,110384,CENTRAL PARK WEST AT 79TH STREET,NEW YORK,0.0,97272,131628143,1971783,36061.0,CENTRAL PARK WEST AT 79TH STREET NEW YORK NY 10024-0000,AMERICAN MUSEUM OF NATURAL HISTORY PLANETARIUM AUTHORITY,A56,0.0,97272.0,NY,CENTRAL PARK WEST AT 79TH STREET,Natural History & Natural Science Museums,10024-0000,10024.0,A56,,
